615	0	NA	NA
1589	10255	Variola virus	no rank
291	10298	Human alphaherpesvirus 1	no rank
16	10407	Hepatitis B virus	no rank
27	10632	JC polyomavirus	no rank
34	10798	Human parvovirus B19	no rank
1	10868	Escherichia phage If1	no rank
3	140410	Peduovirus	genus
1	1588764	Gemycircularvirus SL1	no rank
5	1634488	Mongoose feces-associated gemycircularvirus c	no rank
3	1649240	Escherichia phage pro483	no rank
3	1673681	Gemycircularvirus C1c	no rank
1	1912759	Equus caballus papillomavirus 8	serotype
3	1941236	Gemykibivirus	genus
51211	1958907	Staphylococcus phage Andhra	no rank
10	2004486	Bovine associated gemykibivirus 1	no rank
10	2057942	Pleurochrysis carterae circular virus	species
1394	2108359	Staphylococcus phage CSA13	no rank
11	2576222	Bat gemycircularvirus	no rank
231	2607629	Physalis rugose mosaic virus	no rank
2	2681594	Escherichia phage P2	no rank
3	2732591	Andhravirus andhra	species
8	2785995	ssRNA phage ESE005	no rank
7	2786389	ssRNA phage SRR5466337_3	no rank
15	2786405	ssRNA phage SRR5466369_2	no rank
2	2816848	Bangali torovirus	no rank
5	2844583	Gemykibivirus humas3	species
1	2939039	Salmonella phage STYP1	no rank
3	3050297	Roseolovirus humanbeta6b	species
862	32604	Human betaherpesvirus 6B	no rank
38084	511145	Escherichia coli str. K-12 substr. MG1655	no rank
3	562	Escherichia coli	species
1	72197	Human erythrovirus V9	species
2	947842	Cronobacter phage ESSI-2	no rank
1252	9606	Homo sapiens	species
